image_id,image_path,relative_path,label,class_name,folder_name,official_split,width,height,aspect_ratio,brightness_mean,contrast_std,saturation_mean,r_mean,g_mean,b_mean
n02106382_1648,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106382-Bouvier_des_Flandres/n02106382_1648.jpg,n02106382-Bouvier_des_Flandres/n02106382_1648.jpg,82,Bouvier des Flandres,n02106382-Bouvier_des_Flandres,official_train,272,207,1.3140096618357489,0.2650662064552307,0.19338630139827728,0.5059321522712708,0.3405809998512268,0.24940361082553864,0.14723636209964752
n02106382_709,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106382-Bouvier_des_Flandres/n02106382_709.jpg,n02106382-Bouvier_des_Flandres/n02106382_709.jpg,82,Bouvier des Flandres,n02106382-Bouvier_des_Flandres,official_train,498,700,0.7114285714285714,0.28564921021461487,0.16587010025978088,0.41392195224761963,0.3103680908679962,0.29309678077697754,0.18317434191703796
n02106382_4421,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106382-Bouvier_des_Flandres/n02106382_4421.jpg,n02106382-Bouvier_des_Flandres/n02106382_4421.jpg,82,Bouvier des Flandres,n02106382-Bouvier_des_Flandres,official_train,250,340,0.7352941176470589,0.29944121837615967,0.24326039850711823,0.2516726553440094,0.30507561564445496,0.2939508855342865,0.3132796287536621
n02106382_1800,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106382-Bouvier_des_Flandres/n02106382_1800.jpg,n02106382-Bouvier_des_Flandres/n02106382_1800.jpg,82,Bouvier des Flandres,n02106382-Bouvier_des_Flandres,official_train,350,343,1.0204081632653061,0.4103010892868042,0.18940502405166626,0.26496270298957825,0.4262092113494873,0.41941601037979126,0.3216843903064728
n02106382_2083,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106382-Bouvier_des_Flandres/n02106382_2083.jpg,n02106382-Bouvier_des_Flandres/n02106382_2083.jpg,82,Bouvier des Flandres,n02106382-Bouvier_des_Flandres,official_train,454,340,1.3352941176470587,0.6768556237220764,0.24360953271389008,0.10925094783306122,0.6853427290916443,0.6712396144866943,0.6831233501434326
n02106382_6601,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106382-Bouvier_des_Flandres/n02106382_6601.jpg,n02106382-Bouvier_des_Flandres/n02106382_6601.jpg,82,Bouvier des Flandres,n02106382-Bouvier_des_Flandres,official_train,500,375,1.3333333333333333,0.48464563488960266,0.273468941450119,0.19796158373355865,0.5174223184585571,0.48129740357398987,0.4162956774234772
n02106382_3095,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106382-Bouvier_des_Flandres/n02106382_3095.jpg,n02106382-Bouvier_des_Flandres/n02106382_3095.jpg,82,Bouvier des Flandres,n02106382-Bouvier_des_Flandres,official_train,200,176,1.1363636363636365,0.6223705410957336,0.39332810044288635,0.15034393966197968,0.6380912661552429,0.6183668375015259,0.601727306842804
n02106382_3425,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106382-Bouvier_des_Flandres/n02106382_3425.jpg,n02106382-Bouvier_des_Flandres/n02106382_3425.jpg,82,Bouvier des Flandres,n02106382-Bouvier_des_Flandres,official_train,299,215,1.3906976744186046,0.5621705055236816,0.20517569780349731,0.07309466600418091,0.5562046766281128,0.5696276426315308,0.5392651557922363
n02106382_787,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106382-Bouvier_des_Flandres/n02106382_787.jpg,n02106382-Bouvier_des_Flandres/n02106382_787.jpg,82,Bouvier des Flandres,n02106382-Bouvier_des_Flandres,official_train,200,150,1.3333333333333333,0.5093726515769958,0.22377341985702515,0.1268468052148819,0.5141375064849854,0.5094470977783203,0.4975317716598511
n02106382_4551,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106382-Bouvier_des_Flandres/n02106382_4551.jpg,n02106382-Bouvier_des_Flandres/n02106382_4551.jpg,82,Bouvier des Flandres,n02106382-Bouvier_des_Flandres,official_train,267,350,0.7628571428571429,0.40321236848831177,0.266134649515152,0.2365429401397705,0.4279133677482605,0.3910113275051117,0.4017888009548187
n02106382_4291,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106382-Bouvier_des_Flandres/n02106382_4291.jpg,n02106382-Bouvier_des_Flandres/n02106382_4291.jpg,82,Bouvier des Flandres,n02106382-Bouvier_des_Flandres,official_train,300,250,1.2,0.41372987627983093,0.2792694866657257,0.34370845556259155,0.44334834814071655,0.4152626693248749,0.32782524824142456
n02106382_3770,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106382-Bouvier_des_Flandres/n02106382_3770.jpg,n02106382-Bouvier_des_Flandres/n02106382_3770.jpg,82,Bouvier des Flandres,n02106382-Bouvier_des_Flandres,official_train,813,688,1.181686046511628,0.4634718894958496,0.24041999876499176,0.3166261613368988,0.41184985637664795,0.4812045395374298,0.5086621046066284
n02106382_152,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106382-Bouvier_des_Flandres/n02106382_152.jpg,n02106382-Bouvier_des_Flandres/n02106382_152.jpg,82,Bouvier des Flandres,n02106382-Bouvier_des_Flandres,official_train,300,225,1.3333333333333333,0.5065069794654846,0.3113987445831299,0.41557082533836365,0.5469259023666382,0.5232810378074646,0.314156711101532
n02106382_1736,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106382-Bouvier_des_Flandres/n02106382_1736.jpg,n02106382-Bouvier_des_Flandres/n02106382_1736.jpg,82,Bouvier des Flandres,n02106382-Bouvier_des_Flandres,official_train,250,241,1.037344398340249,0.43025943636894226,0.1894640177488327,0.2799992263317108,0.4914645254611969,0.4120037257671356,0.3634839355945587
n02106382_4503,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106382-Bouvier_des_Flandres/n02106382_4503.jpg,n02106382-Bouvier_des_Flandres/n02106382_4503.jpg,82,Bouvier des Flandres,n02106382-Bouvier_des_Flandres,official_train,364,306,1.1895424836601307,0.4276771545410156,0.16759024560451508,0.37211886048316956,0.40992307662963867,0.46693679690361023,0.2719884514808655
n02106382_2533,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106382-Bouvier_des_Flandres/n02106382_2533.jpg,n02106382-Bouvier_des_Flandres/n02106382_2533.jpg,82,Bouvier des Flandres,n02106382-Bouvier_des_Flandres,official_train,140,175,0.8,0.3153711259365082,0.1943887323141098,0.12290804088115692,0.32152703404426575,0.3147740662097931,0.30069565773010254
n02106382_2012,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106382-Bouvier_des_Flandres/n02106382_2012.jpg,n02106382-Bouvier_des_Flandres/n02106382_2012.jpg,82,Bouvier des Flandres,n02106382-Bouvier_des_Flandres,official_train,2240,1488,1.5053763440860215,0.4505002200603485,0.2444286346435547,0.3476450741291046,0.4169193506240845,0.4911450743675232,0.32904499769210815
n02106382_501,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106382-Bouvier_des_Flandres/n02106382_501.jpg,n02106382-Bouvier_des_Flandres/n02106382_501.jpg,82,Bouvier des Flandres,n02106382-Bouvier_des_Flandres,official_train,250,354,0.7062146892655368,0.49656975269317627,0.2908114194869995,0.17383281886577606,0.5109148621559143,0.5013693571090698,0.43438205122947693
n02106382_4247,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106382-Bouvier_des_Flandres/n02106382_4247.jpg,n02106382-Bouvier_des_Flandres/n02106382_4247.jpg,82,Bouvier des Flandres,n02106382-Bouvier_des_Flandres,official_train,300,286,1.048951048951049,0.4803057610988617,0.29209914803504944,0.4569188058376312,0.5430591106414795,0.47152280807495117,0.3607131242752075
n02106382_1925,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106382-Bouvier_des_Flandres/n02106382_1925.jpg,n02106382-Bouvier_des_Flandres/n02106382_1925.jpg,82,Bouvier des Flandres,n02106382-Bouvier_des_Flandres,official_train,174,174,1.0,0.41860294342041016,0.3171543776988983,0.4036282002925873,0.4600544571876526,0.4045921266078949,0.38180336356163025
n02106382_3840,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106382-Bouvier_des_Flandres/n02106382_3840.jpg,n02106382-Bouvier_des_Flandres/n02106382_3840.jpg,82,Bouvier des Flandres,n02106382-Bouvier_des_Flandres,official_train,701,551,1.2722323049001816,0.5370875000953674,0.2901945412158966,0.16569401323795319,0.5549906492233276,0.5370072722434998,0.49008801579475403
n02106382_1173,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106382-Bouvier_des_Flandres/n02106382_1173.jpg,n02106382-Bouvier_des_Flandres/n02106382_1173.jpg,82,Bouvier des Flandres,n02106382-Bouvier_des_Flandres,official_train,250,207,1.2077294685990339,0.34803760051727295,0.18662415444850922,0.5177658200263977,0.3640415072441101,0.37350621819496155,0.17480657994747162
n02106382_3048,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106382-Bouvier_des_Flandres/n02106382_3048.jpg,n02106382-Bouvier_des_Flandres/n02106382_3048.jpg,82,Bouvier des Flandres,n02106382-Bouvier_des_Flandres,official_train,500,390,1.2820512820512822,0.540054976940155,0.2172749787569046,0.27709776163101196,0.46838894486427307,0.5672744512557983,0.5877604484558105
n02106382_1963,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106382-Bouvier_des_Flandres/n02106382_1963.jpg,n02106382-Bouvier_des_Flandres/n02106382_1963.jpg,82,Bouvier des Flandres,n02106382-Bouvier_des_Flandres,official_train,640,494,1.2955465587044535,0.32877540588378906,0.32205459475517273,0.3886739909648895,0.2730104923248291,0.3433210253715515,0.40084657073020935
n02106382_241,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106382-Bouvier_des_Flandres/n02106382_241.jpg,n02106382-Bouvier_des_Flandres/n02106382_241.jpg,82,Bouvier des Flandres,n02106382-Bouvier_des_Flandres,official_train,342,260,1.3153846153846154,0.39738965034484863,0.2046089768409729,0.26817795634269714,0.4472542107105255,0.37510213255882263,0.381125807762146
n02106382_4789,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106382-Bouvier_des_Flandres/n02106382_4789.jpg,n02106382-Bouvier_des_Flandres/n02106382_4789.jpg,82,Bouvier des Flandres,n02106382-Bouvier_des_Flandres,official_train,200,250,0.8,0.4358258843421936,0.22005777060985565,0.035670116543769836,0.427481472492218,0.437854140996933,0.4469481110572815
n02106382_2105,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106382-Bouvier_des_Flandres/n02106382_2105.jpg,n02106382-Bouvier_des_Flandres/n02106382_2105.jpg,82,Bouvier des Flandres,n02106382-Bouvier_des_Flandres,official_train,283,455,0.621978021978022,0.5511628985404968,0.26712557673454285,0.36425960063934326,0.5068750381469727,0.6107695698738098,0.36066684126853943
n02106382_1440,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106382-Bouvier_des_Flandres/n02106382_1440.jpg,n02106382-Bouvier_des_Flandres/n02106382_1440.jpg,82,Bouvier des Flandres,n02106382-Bouvier_des_Flandres,official_train,442,360,1.2277777777777779,0.573962926864624,0.20833107829093933,0.22176899015903473,0.5583479404449463,0.6039221286773682,0.46007952094078064
n02106382_3014,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106382-Bouvier_des_Flandres/n02106382_3014.jpg,n02106382-Bouvier_des_Flandres/n02106382_3014.jpg,82,Bouvier des Flandres,n02106382-Bouvier_des_Flandres,official_train,500,375,1.3333333333333333,0.5124040842056274,0.22598212957382202,0.3573664128780365,0.49468913674354553,0.545369565486908,0.38905778527259827
n02106382_1787,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106382-Bouvier_des_Flandres/n02106382_1787.jpg,n02106382-Bouvier_des_Flandres/n02106382_1787.jpg,82,Bouvier des Flandres,n02106382-Bouvier_des_Flandres,official_train,448,299,1.4983277591973243,0.574901819229126,0.2528854012489319,0.2920633852481842,0.546673595905304,0.6133602261543274,0.45065489411354065
n02106382_2195,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106382-Bouvier_des_Flandres/n02106382_2195.jpg,n02106382-Bouvier_des_Flandres/n02106382_2195.jpg,82,Bouvier des Flandres,n02106382-Bouvier_des_Flandres,official_train,563,512,1.099609375,0.5278486013412476,0.21626026928424835,0.13079920411109924,0.5174916386604309,0.5404425263404846,0.4894787669181824
n02106382_2021,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106382-Bouvier_des_Flandres/n02106382_2021.jpg,n02106382-Bouvier_des_Flandres/n02106382_2021.jpg,82,Bouvier des Flandres,n02106382-Bouvier_des_Flandres,official_train,184,184,1.0,0.4447246193885803,0.27170348167419434,0.1711912751197815,0.43702998757362366,0.4571799039840698,0.4008196294307709
n02106382_2401,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106382-Bouvier_des_Flandres/n02106382_2401.jpg,n02106382-Bouvier_des_Flandres/n02106382_2401.jpg,82,Bouvier des Flandres,n02106382-Bouvier_des_Flandres,official_train,350,315,1.1111111111111112,0.47059133648872375,0.18518541753292084,0.1776278018951416,0.45782092213630676,0.48794081807136536,0.4150002896785736
n02106550_6272,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_6272.jpg,n02106550-Rottweiler/n02106550_6272.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,362,500,0.724,0.4928918480873108,0.2520144283771515,0.5038520097732544,0.46241751313209534,0.5455453991889954,0.30181223154067993
n02106550_2862,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_2862.jpg,n02106550-Rottweiler/n02106550_2862.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,500,453,1.1037527593818985,0.5227570533752441,0.37065669894218445,0.24935567378997803,0.5291429758071899,0.5206949710845947,0.5157280564308167
n02106550_5252,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_5252.jpg,n02106550-Rottweiler/n02106550_5252.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,500,375,1.3333333333333333,0.3947555124759674,0.26439324021339417,0.28247275948524475,0.44773826003074646,0.38170769810676575,0.32235753536224365
n02106550_11564,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_11564.jpg,n02106550-Rottweiler/n02106550_11564.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,500,337,1.4836795252225519,0.48948800563812256,0.3133172392845154,0.2964811325073242,0.5217103958129883,0.48056045174598694,0.45083215832710266
n02106550_2052,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_2052.jpg,n02106550-Rottweiler/n02106550_2052.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,375,500,0.75,0.5031923055648804,0.2645653486251831,0.3496730923652649,0.568368136882782,0.4947010278701782,0.375644326210022
n02106550_12438,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_12438.jpg,n02106550-Rottweiler/n02106550_12438.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,351,360,0.975,0.4576442539691925,0.2846040725708008,0.22150255739688873,0.49400267004966736,0.4482057988643646,0.4107416272163391
n02106550_2197,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_2197.jpg,n02106550-Rottweiler/n02106550_2197.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,500,374,1.3368983957219251,0.5835337042808533,0.31835848093032837,0.17918014526367188,0.6225648522377014,0.5668230056762695,0.5672745704650879
n02106550_8776,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_8776.jpg,n02106550-Rottweiler/n02106550_8776.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,500,375,1.3333333333333333,0.5325743556022644,0.2928158938884735,0.21893420815467834,0.5547313094139099,0.5200363993644714,0.5387868881225586
n02106550_5028,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_5028.jpg,n02106550-Rottweiler/n02106550_5028.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,297,294,1.010204081632653,0.5684468150138855,0.2560572624206543,0.38349634408950806,0.47859010100364685,0.6304838061332703,0.48493653535842896
n02106550_4910,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_4910.jpg,n02106550-Rottweiler/n02106550_4910.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,500,375,1.3333333333333333,0.5021443963050842,0.24510398507118225,0.19915756583213806,0.5291002988815308,0.4985347390174866,0.44989123940467834
n02106550_5754,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_5754.jpg,n02106550-Rottweiler/n02106550_5754.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,500,500,1.0,0.22191385924816132,0.14877355098724365,0.33383631706237793,0.2355029135942459,0.22330635786056519,0.17921924591064453
n02106550_7608,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_7608.jpg,n02106550-Rottweiler/n02106550_7608.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,308,500,0.616,0.2720722258090973,0.25471484661102295,0.23288393020629883,0.30377110838890076,0.2637702524662018,0.2312624752521515
n02106550_7003,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_7003.jpg,n02106550-Rottweiler/n02106550_7003.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,399,500,0.798,0.43262577056884766,0.2513909935951233,0.196451798081398,0.45617884397506714,0.42509856820106506,0.40947186946868896
n02106550_5928,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_5928.jpg,n02106550-Rottweiler/n02106550_5928.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,500,500,1.0,0.4702070653438568,0.2888461947441101,0.2642509341239929,0.4870298504829407,0.458631306886673,0.4864156246185303
n02106550_8652,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_8652.jpg,n02106550-Rottweiler/n02106550_8652.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,500,333,1.5015015015015014,0.35495054721832275,0.20306217670440674,0.3122134208679199,0.36418431997299194,0.351921409368515,0.3454092741012573
n02106550_11176,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_11176.jpg,n02106550-Rottweiler/n02106550_11176.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,500,375,1.3333333333333333,0.4591878056526184,0.35547465085983276,0.31670674681663513,0.43235963582992554,0.4769808351993561,0.4382627010345459
n02106550_12642,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_12642.jpg,n02106550-Rottweiler/n02106550_12642.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,333,500,0.666,0.5777050256729126,0.2824113368988037,0.21139006316661835,0.638942539691925,0.5572685599327087,0.522492527961731
n02106550_9508,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_9508.jpg,n02106550-Rottweiler/n02106550_9508.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,226,275,0.8218181818181818,0.35641440749168396,0.2291165590286255,0.4283895492553711,0.37559381127357483,0.36661216616630554,0.25362616777420044
n02106550_4150,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_4150.jpg,n02106550-Rottweiler/n02106550_4150.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,500,375,1.3333333333333333,0.4752773642539978,0.1760876327753067,0.08025152236223221,0.46835216879844666,0.4789697527885437,0.4729035794734955
n02106550_982,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_982.jpg,n02106550-Rottweiler/n02106550_982.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,500,374,1.3368983957219251,0.4894736111164093,0.2379905879497528,0.36777347326278687,0.46536317467689514,0.5270149111747742,0.3595075309276581
n02106550_2301,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_2301.jpg,n02106550-Rottweiler/n02106550_2301.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,433,500,0.866,0.4805818498134613,0.25355973839759827,0.1713935285806656,0.5110296010971069,0.47476306557655334,0.43040144443511963
n02106550_10714,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_10714.jpg,n02106550-Rottweiler/n02106550_10714.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,383,454,0.8436123348017621,0.541991114616394,0.3365546464920044,0.16689957678318024,0.5386286377906799,0.5446909070014954,0.5355437397956848
n02106550_11244,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_11244.jpg,n02106550-Rottweiler/n02106550_11244.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,375,500,0.75,0.25815051794052124,0.23337896168231964,0.2743629813194275,0.29923367500305176,0.24808409810066223,0.20184177160263062
n02106550_4191,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_4191.jpg,n02106550-Rottweiler/n02106550_4191.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,500,370,1.3513513513513513,0.46304142475128174,0.3511270582675934,0.2748173177242279,0.44705596566200256,0.47130531072616577,0.46247127652168274
n02106550_12760,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_12760.jpg,n02106550-Rottweiler/n02106550_12760.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,500,375,1.3333333333333333,0.6186699867248535,0.31680676341056824,0.25365573167800903,0.6670093536376953,0.6101721525192261,0.5351689457893372
n02106550_6978,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_6978.jpg,n02106550-Rottweiler/n02106550_6978.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,500,334,1.4970059880239521,0.23114396631717682,0.23035405576229095,0.27704930305480957,0.23419316112995148,0.2335437834262848,0.21109864115715027
n02106550_6424,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_6424.jpg,n02106550-Rottweiler/n02106550_6424.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,500,333,1.5015015015015014,0.3491373360157013,0.24641698598861694,0.35015520453453064,0.3127341866493225,0.37955591082572937,0.2880343198776245
n02106550_6926,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_6926.jpg,n02106550-Rottweiler/n02106550_6926.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,375,500,0.75,0.618213415145874,0.22865353524684906,0.2692256271839142,0.7025118470191956,0.5932043194770813,0.5255041122436523
n02106550_1567,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_1567.jpg,n02106550-Rottweiler/n02106550_1567.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,500,375,1.3333333333333333,0.4959786534309387,0.24749882519245148,0.2825338542461395,0.5147852301597595,0.47780516743659973,0.5401137471199036
n02106550_11433,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_11433.jpg,n02106550-Rottweiler/n02106550_11433.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,300,335,0.8955223880597015,0.22498604655265808,0.19787941873073578,0.4024759829044342,0.26930180191993713,0.20755204558372498,0.19890111684799194
n02106550_11543,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_11543.jpg,n02106550-Rottweiler/n02106550_11543.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,500,333,1.5015015015015014,0.5626440048217773,0.29746419191360474,0.3131539523601532,0.6333586573600769,0.5470376014709473,0.4575599730014801
n02106550_1591,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_1591.jpg,n02106550-Rottweiler/n02106550_1591.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,500,375,1.3333333333333333,0.42211541533470154,0.18362684547901154,0.1366208791732788,0.41531863808631897,0.42233940958976746,0.4377998411655426
n02106550_12948,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_12948.jpg,n02106550-Rottweiler/n02106550_12948.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,500,395,1.2658227848101267,0.5445870161056519,0.21402965486049652,0.12339738011360168,0.5636032223701477,0.5409780144691467,0.5136386156082153
n02106550_13226,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_13226.jpg,n02106550-Rottweiler/n02106550_13226.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,500,375,1.3333333333333333,0.3870129883289337,0.255666583776474,0.0417436882853508,0.3928889036178589,0.38561299443244934,0.3799024224281311
n02106550_8146,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_8146.jpg,n02106550-Rottweiler/n02106550_8146.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,500,375,1.3333333333333333,0.22756919264793396,0.21410077810287476,0.3580120801925659,0.23691745102405548,0.22799621522426605,0.20011475682258606
n02106550_4920,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_4920.jpg,n02106550-Rottweiler/n02106550_4920.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,500,375,1.3333333333333333,0.5506560206413269,0.2144373655319214,0.36276230216026306,0.49074840545654297,0.6094287633895874,0.4051694869995117
n02106550_3931,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_3931.jpg,n02106550-Rottweiler/n02106550_3931.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,300,242,1.2396694214876034,0.49884113669395447,0.33503803610801697,0.40381795167922974,0.4881371557712555,0.5271169543266296,0.38145506381988525
