image_id,image_path,relative_path,label,class_name,folder_name,official_split,width,height,aspect_ratio,split
n02113023_1896,/root/data/stanford_dogs/Images/n02113023-Pembroke/n02113023_1896.jpg,n02113023-Pembroke/n02113023_1896.jpg,111,Pembroke,n02113023-Pembroke,official_train,500,375,1.3333333333333333,val
n02091467_4718,/root/data/stanford_dogs/Images/n02091467-Norwegian_elkhound/n02091467_4718.jpg,n02091467-Norwegian_elkhound/n02091467_4718.jpg,23,Norwegian elkhound,n02091467-Norwegian_elkhound,official_train,500,375,1.3333333333333333,val
n02093754_3152,/root/data/stanford_dogs/Images/n02093754-Border_terrier/n02093754_3152.jpg,n02093754-Border_terrier/n02093754_3152.jpg,31,Border terrier,n02093754-Border_terrier,official_train,250,261,0.9578544061302682,val
n02094114_1198,/root/data/stanford_dogs/Images/n02094114-Norfolk_terrier/n02094114_1198.jpg,n02094114-Norfolk_terrier/n02094114_1198.jpg,34,Norfolk terrier,n02094114-Norfolk_terrier,official_train,500,368,1.358695652173913,val
n02106550_11444,/root/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_11444.jpg,n02106550-Rottweiler/n02106550_11444.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,500,357,1.4005602240896358,val
n02090721_957,/root/data/stanford_dogs/Images/n02090721-Irish_wolfhound/n02090721_957.jpg,n02090721-Irish_wolfhound/n02090721_957.jpg,19,Irish wolfhound,n02090721-Irish_wolfhound,official_train,333,500,0.666,val
n02111889_4381,/root/data/stanford_dogs/Images/n02111889-Samoyed/n02111889_4381.jpg,n02111889-Samoyed/n02111889_4381.jpg,106,Samoyed,n02111889-Samoyed,official_train,333,500,0.666,val
n02113712_579,/root/data/stanford_dogs/Images/n02113712-miniature_poodle/n02113712_579.jpg,n02113712-miniature_poodle/n02113712_579.jpg,114,miniature poodle,n02113712-miniature_poodle,official_train,500,333,1.5015015015015014,val
n02096437_2900,/root/data/stanford_dogs/Images/n02096437-Dandie_Dinmont/n02096437_2900.jpg,n02096437-Dandie_Dinmont/n02096437_2900.jpg,43,Dandie Dinmont,n02096437-Dandie_Dinmont,official_train,364,500,0.728,val
n02107312_5299,/root/data/stanford_dogs/Images/n02107312-miniature_pinscher/n02107312_5299.jpg,n02107312-miniature_pinscher/n02107312_5299.jpg,86,miniature pinscher,n02107312-miniature_pinscher,official_train,500,472,1.0593220338983051,val
n02091635_2584,/root/data/stanford_dogs/Images/n02091635-otterhound/n02091635_2584.jpg,n02091635-otterhound/n02091635_2584.jpg,24,otterhound,n02091635-otterhound,official_train,190,200,0.95,val
n02113624_9828,/root/data/stanford_dogs/Images/n02113624-toy_poodle/n02113624_9828.jpg,n02113624-toy_poodle/n02113624_9828.jpg,113,toy poodle,n02113624-toy_poodle,official_train,200,274,0.7299270072992701,val
n02097298_4092,/root/data/stanford_dogs/Images/n02097298-Scotch_terrier/n02097298_4092.jpg,n02097298-Scotch_terrier/n02097298_4092.jpg,48,Scotch terrier,n02097298-Scotch_terrier,official_train,270,360,0.75,val
n02091134_6616,/root/data/stanford_dogs/Images/n02091134-whippet/n02091134_6616.jpg,n02091134-whippet/n02091134_6616.jpg,21,whippet,n02091134-whippet,official_train,500,332,1.5060240963855422,val
n02097209_2990,/root/data/stanford_dogs/Images/n02097209-standard_schnauzer/n02097209_2990.jpg,n02097209-standard_schnauzer/n02097209_2990.jpg,47,standard schnauzer,n02097209-standard_schnauzer,official_train,443,336,1.318452380952381,val
n02097209_1364,/root/data/stanford_dogs/Images/n02097209-standard_schnauzer/n02097209_1364.jpg,n02097209-standard_schnauzer/n02097209_1364.jpg,47,standard schnauzer,n02097209-standard_schnauzer,official_train,300,320,0.9375,val
n02093754_4697,/root/data/stanford_dogs/Images/n02093754-Border_terrier/n02093754_4697.jpg,n02093754-Border_terrier/n02093754_4697.jpg,31,Border terrier,n02093754-Border_terrier,official_train,500,333,1.5015015015015014,val
n02106166_3429,/root/data/stanford_dogs/Images/n02106166-Border_collie/n02106166_3429.jpg,n02106166-Border_collie/n02106166_3429.jpg,81,Border collie,n02106166-Border_collie,official_train,250,250,1.0,val
n02093754_2801,/root/data/stanford_dogs/Images/n02093754-Border_terrier/n02093754_2801.jpg,n02093754-Border_terrier/n02093754_2801.jpg,31,Border terrier,n02093754-Border_terrier,official_train,334,500,0.668,val
n02113712_8756,/root/data/stanford_dogs/Images/n02113712-miniature_poodle/n02113712_8756.jpg,n02113712-miniature_poodle/n02113712_8756.jpg,114,miniature poodle,n02113712-miniature_poodle,official_train,500,333,1.5015015015015014,val
n02105855_7896,/root/data/stanford_dogs/Images/n02105855-Shetland_sheepdog/n02105855_7896.jpg,n02105855-Shetland_sheepdog/n02105855_7896.jpg,79,Shetland sheepdog,n02105855-Shetland_sheepdog,official_train,500,334,1.4970059880239521,val
n02109525_12272,/root/data/stanford_dogs/Images/n02109525-Saint_Bernard/n02109525_12272.jpg,n02109525-Saint_Bernard/n02109525_12272.jpg,96,Saint Bernard,n02109525-Saint_Bernard,official_train,500,376,1.3297872340425532,val
n02087394_4931,/root/data/stanford_dogs/Images/n02087394-Rhodesian_ridgeback/n02087394_4931.jpg,n02087394-Rhodesian_ridgeback/n02087394_4931.jpg,8,Rhodesian ridgeback,n02087394-Rhodesian_ridgeback,official_train,500,375,1.3333333333333333,val
n02087394_7025,/root/data/stanford_dogs/Images/n02087394-Rhodesian_ridgeback/n02087394_7025.jpg,n02087394-Rhodesian_ridgeback/n02087394_7025.jpg,8,Rhodesian ridgeback,n02087394-Rhodesian_ridgeback,official_train,500,500,1.0,val
n02089867_2221,/root/data/stanford_dogs/Images/n02089867-Walker_hound/n02089867_2221.jpg,n02089867-Walker_hound/n02089867_2221.jpg,15,Walker hound,n02089867-Walker_hound,official_train,500,333,1.5015015015015014,val
n02086079_869,/root/data/stanford_dogs/Images/n02086079-Pekinese/n02086079_869.jpg,n02086079-Pekinese/n02086079_869.jpg,3,Pekinese,n02086079-Pekinese,official_train,500,498,1.0040160642570282,val
n02086240_6477,/root/data/stanford_dogs/Images/n02086240-Shih-Tzu/n02086240_6477.jpg,n02086240-Shih-Tzu/n02086240_6477.jpg,4,Shih-Tzu,n02086240-Shih-Tzu,official_train,331,500,0.662,val
n02106662_8002,/root/data/stanford_dogs/Images/n02106662-German_shepherd/n02106662_8002.jpg,n02106662-German_shepherd/n02106662_8002.jpg,84,German shepherd,n02106662-German_shepherd,official_train,500,375,1.3333333333333333,val
n02105855_2853,/root/data/stanford_dogs/Images/n02105855-Shetland_sheepdog/n02105855_2853.jpg,n02105855-Shetland_sheepdog/n02105855_2853.jpg,79,Shetland sheepdog,n02105855-Shetland_sheepdog,official_train,387,284,1.3626760563380282,val
n02096177_2203,/root/data/stanford_dogs/Images/n02096177-cairn/n02096177_2203.jpg,n02096177-cairn/n02096177_2203.jpg,41,cairn,n02096177-cairn,official_train,333,500,0.666,val
n02105641_8146,/root/data/stanford_dogs/Images/n02105641-Old_English_sheepdog/n02105641_8146.jpg,n02105641-Old_English_sheepdog/n02105641_8146.jpg,78,Old English sheepdog,n02105641-Old_English_sheepdog,official_train,333,500,0.666,val
n02108915_160,/root/data/stanford_dogs/Images/n02108915-French_bulldog/n02108915_160.jpg,n02108915-French_bulldog/n02108915_160.jpg,94,French bulldog,n02108915-French_bulldog,official_train,500,375,1.3333333333333333,val
n02105056_2678,/root/data/stanford_dogs/Images/n02105056-groenendael/n02105056_2678.jpg,n02105056-groenendael/n02105056_2678.jpg,73,groenendael,n02105056-groenendael,official_train,500,463,1.079913606911447,val
n02089078_3355,/root/data/stanford_dogs/Images/n02089078-black-and-tan_coonhound/n02089078_3355.jpg,n02089078-black-and-tan_coonhound/n02089078_3355.jpg,14,black-and-tan coonhound,n02089078-black-and-tan_coonhound,official_train,230,254,0.905511811023622,val
n02112706_1569,/root/data/stanford_dogs/Images/n02112706-Brabancon_griffon/n02112706_1569.jpg,n02112706-Brabancon_griffon/n02112706_1569.jpg,110,Brabancon griffon,n02112706-Brabancon_griffon,official_train,232,173,1.3410404624277457,val
n02110185_3291,/root/data/stanford_dogs/Images/n02110185-Siberian_husky/n02110185_3291.jpg,n02110185-Siberian_husky/n02110185_3291.jpg,99,Siberian husky,n02110185-Siberian_husky,official_train,500,346,1.4450867052023122,val
n02091831_8404,/root/data/stanford_dogs/Images/n02091831-Saluki/n02091831_8404.jpg,n02091831-Saluki/n02091831_8404.jpg,25,Saluki,n02091831-Saluki,official_train,500,375,1.3333333333333333,val
n02097658_1270,/root/data/stanford_dogs/Images/n02097658-silky_terrier/n02097658_1270.jpg,n02097658-silky_terrier/n02097658_1270.jpg,50,silky terrier,n02097658-silky_terrier,official_train,375,500,0.75,val
n02094114_2414,/root/data/stanford_dogs/Images/n02094114-Norfolk_terrier/n02094114_2414.jpg,n02094114-Norfolk_terrier/n02094114_2414.jpg,34,Norfolk terrier,n02094114-Norfolk_terrier,official_train,500,375,1.3333333333333333,val
n02101556_8039,/root/data/stanford_dogs/Images/n02101556-clumber/n02101556_8039.jpg,n02101556-clumber/n02101556_8039.jpg,65,clumber,n02101556-clumber,official_train,500,375,1.3333333333333333,val
n02092002_9224,/root/data/stanford_dogs/Images/n02092002-Scottish_deerhound/n02092002_9224.jpg,n02092002-Scottish_deerhound/n02092002_9224.jpg,26,Scottish deerhound,n02092002-Scottish_deerhound,official_train,500,376,1.3297872340425532,val
n02111277_3153,/root/data/stanford_dogs/Images/n02111277-Newfoundland/n02111277_3153.jpg,n02111277-Newfoundland/n02111277_3153.jpg,104,Newfoundland,n02111277-Newfoundland,official_train,232,349,0.664756446991404,val
n02115913_2542,/root/data/stanford_dogs/Images/n02115913-dhole/n02115913_2542.jpg,n02115913-dhole/n02115913_2542.jpg,118,dhole,n02115913-dhole,official_train,500,263,1.9011406844106464,val
n02110958_8724,/root/data/stanford_dogs/Images/n02110958-pug/n02110958_8724.jpg,n02110958-pug/n02110958_8724.jpg,102,pug,n02110958-pug,official_train,500,375,1.3333333333333333,val
n02106550_12948,/root/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_12948.jpg,n02106550-Rottweiler/n02106550_12948.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,500,395,1.2658227848101267,val
n02102973_1200,/root/data/stanford_dogs/Images/n02102973-Irish_water_spaniel/n02102973_1200.jpg,n02102973-Irish_water_spaniel/n02102973_1200.jpg,70,Irish water spaniel,n02102973-Irish_water_spaniel,official_train,333,500,0.666,val
n02111500_8637,/root/data/stanford_dogs/Images/n02111500-Great_Pyrenees/n02111500_8637.jpg,n02111500-Great_Pyrenees/n02111500_8637.jpg,105,Great Pyrenees,n02111500-Great_Pyrenees,official_train,500,333,1.5015015015015014,val
n02108000_619,/root/data/stanford_dogs/Images/n02108000-EntleBucher/n02108000_619.jpg,n02108000-EntleBucher/n02108000_619.jpg,90,EntleBucher,n02108000-EntleBucher,official_train,236,300,0.7866666666666666,val
n02088466_7015,/root/data/stanford_dogs/Images/n02088466-bloodhound/n02088466_7015.jpg,n02088466-bloodhound/n02088466_7015.jpg,12,bloodhound,n02088466-bloodhound,official_train,500,375,1.3333333333333333,val
n02102480_7580,/root/data/stanford_dogs/Images/n02102480-Sussex_spaniel/n02102480_7580.jpg,n02102480-Sussex_spaniel/n02102480_7580.jpg,69,Sussex spaniel,n02102480-Sussex_spaniel,official_train,400,481,0.8316008316008316,val
n02112350_7893,/root/data/stanford_dogs/Images/n02112350-keeshond/n02112350_7893.jpg,n02112350-keeshond/n02112350_7893.jpg,109,keeshond,n02112350-keeshond,official_train,500,333,1.5015015015015014,val
n02109961_1017,/root/data/stanford_dogs/Images/n02109961-Eskimo_dog/n02109961_1017.jpg,n02109961-Eskimo_dog/n02109961_1017.jpg,97,Eskimo dog,n02109961-Eskimo_dog,official_train,475,500,0.95,val
n02100583_14018,/root/data/stanford_dogs/Images/n02100583-vizsla/n02100583_14018.jpg,n02100583-vizsla/n02100583_14018.jpg,60,vizsla,n02100583-vizsla,official_train,500,334,1.4970059880239521,val
n02096437_148,/root/data/stanford_dogs/Images/n02096437-Dandie_Dinmont/n02096437_148.jpg,n02096437-Dandie_Dinmont/n02096437_148.jpg,43,Dandie Dinmont,n02096437-Dandie_Dinmont,official_train,361,500,0.722,val
n02105855_17258,/root/data/stanford_dogs/Images/n02105855-Shetland_sheepdog/n02105855_17258.jpg,n02105855-Shetland_sheepdog/n02105855_17258.jpg,79,Shetland sheepdog,n02105855-Shetland_sheepdog,official_train,500,333,1.5015015015015014,val
n02091244_3005,/root/data/stanford_dogs/Images/n02091244-Ibizan_hound/n02091244_3005.jpg,n02091244-Ibizan_hound/n02091244_3005.jpg,22,Ibizan hound,n02091244-Ibizan_hound,official_train,500,466,1.0729613733905579,val
n02116738_219,/root/data/stanford_dogs/Images/n02116738-African_hunting_dog/n02116738_219.jpg,n02116738-African_hunting_dog/n02116738_219.jpg,119,African hunting dog,n02116738-African_hunting_dog,official_train,500,375,1.3333333333333333,val
n02107142_4790,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_4790.jpg,n02107142-Doberman/n02107142_4790.jpg,85,Doberman,n02107142-Doberman,official_train,500,333,1.5015015015015014,val
n02113186_1529,/root/data/stanford_dogs/Images/n02113186-Cardigan/n02113186_1529.jpg,n02113186-Cardigan/n02113186_1529.jpg,112,Cardigan,n02113186-Cardigan,official_train,500,333,1.5015015015015014,val
n02092339_4003,/root/data/stanford_dogs/Images/n02092339-Weimaraner/n02092339_4003.jpg,n02092339-Weimaraner/n02092339_4003.jpg,27,Weimaraner,n02092339-Weimaraner,official_train,500,375,1.3333333333333333,val
n02088364_12397,/root/data/stanford_dogs/Images/n02088364-beagle/n02088364_12397.jpg,n02088364-beagle/n02088364_12397.jpg,11,beagle,n02088364-beagle,official_train,500,470,1.0638297872340425,val
n02090721_3564,/root/data/stanford_dogs/Images/n02090721-Irish_wolfhound/n02090721_3564.jpg,n02090721-Irish_wolfhound/n02090721_3564.jpg,19,Irish wolfhound,n02090721-Irish_wolfhound,official_train,500,375,1.3333333333333333,val
n02113023_4726,/root/data/stanford_dogs/Images/n02113023-Pembroke/n02113023_4726.jpg,n02113023-Pembroke/n02113023_4726.jpg,111,Pembroke,n02113023-Pembroke,official_train,500,378,1.3227513227513228,val
n02098105_1242,/root/data/stanford_dogs/Images/n02098105-soft-coated_wheaten_terrier/n02098105_1242.jpg,n02098105-soft-coated_wheaten_terrier/n02098105_1242.jpg,51,soft-coated wheaten terrier,n02098105-soft-coated_wheaten_terrier,official_train,500,375,1.3333333333333333,val
n02102318_89,/root/data/stanford_dogs/Images/n02102318-cocker_spaniel/n02102318_89.jpg,n02102318-cocker_spaniel/n02102318_89.jpg,68,cocker spaniel,n02102318-cocker_spaniel,official_train,500,400,1.25,val
n02086646_380,/root/data/stanford_dogs/Images/n02086646-Blenheim_spaniel/n02086646_380.jpg,n02086646-Blenheim_spaniel/n02086646_380.jpg,5,Blenheim spaniel,n02086646-Blenheim_spaniel,official_train,400,300,1.3333333333333333,val
n02086910_7426,/root/data/stanford_dogs/Images/n02086910-papillon/n02086910_7426.jpg,n02086910-papillon/n02086910_7426.jpg,6,papillon,n02086910-papillon,official_train,500,319,1.567398119122257,val
n02111889_7002,/root/data/stanford_dogs/Images/n02111889-Samoyed/n02111889_7002.jpg,n02111889-Samoyed/n02111889_7002.jpg,106,Samoyed,n02111889-Samoyed,official_train,500,375,1.3333333333333333,val
n02100877_4371,/root/data/stanford_dogs/Images/n02100877-Irish_setter/n02100877_4371.jpg,n02100877-Irish_setter/n02100877_4371.jpg,62,Irish setter,n02100877-Irish_setter,official_train,500,395,1.2658227848101267,val
n02112706_277,/root/data/stanford_dogs/Images/n02112706-Brabancon_griffon/n02112706_277.jpg,n02112706-Brabancon_griffon/n02112706_277.jpg,110,Brabancon griffon,n02112706-Brabancon_griffon,official_train,300,262,1.1450381679389312,val
n02100877_2199,/root/data/stanford_dogs/Images/n02100877-Irish_setter/n02100877_2199.jpg,n02100877-Irish_setter/n02100877_2199.jpg,62,Irish setter,n02100877-Irish_setter,official_train,500,375,1.3333333333333333,val
n02099429_1465,/root/data/stanford_dogs/Images/n02099429-curly-coated_retriever/n02099429_1465.jpg,n02099429-curly-coated_retriever/n02099429_1465.jpg,55,curly-coated retriever,n02099429-curly-coated_retriever,official_train,500,332,1.5060240963855422,val
n02090622_8543,/root/data/stanford_dogs/Images/n02090622-borzoi/n02090622_8543.jpg,n02090622-borzoi/n02090622_8543.jpg,18,borzoi,n02090622-borzoi,official_train,500,374,1.3368983957219251,val
n02108422_311,/root/data/stanford_dogs/Images/n02108422-bull_mastiff/n02108422_311.jpg,n02108422-bull_mastiff/n02108422_311.jpg,92,bull mastiff,n02108422-bull_mastiff,official_train,500,375,1.3333333333333333,val
n02106030_19103,/root/data/stanford_dogs/Images/n02106030-collie/n02106030_19103.jpg,n02106030-collie/n02106030_19103.jpg,80,collie,n02106030-collie,official_train,500,422,1.1848341232227488,val
n02100583_2824,/root/data/stanford_dogs/Images/n02100583-vizsla/n02100583_2824.jpg,n02100583-vizsla/n02100583_2824.jpg,60,vizsla,n02100583-vizsla,official_train,500,333,1.5015015015015014,val
n02095570_1867,/root/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_1867.jpg,n02095570-Lakeland_terrier/n02095570_1867.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_train,500,375,1.3333333333333333,val
n02108422_5595,/root/data/stanford_dogs/Images/n02108422-bull_mastiff/n02108422_5595.jpg,n02108422-bull_mastiff/n02108422_5595.jpg,92,bull mastiff,n02108422-bull_mastiff,official_train,500,338,1.4792899408284024,val
n02088466_9360,/root/data/stanford_dogs/Images/n02088466-bloodhound/n02088466_9360.jpg,n02088466-bloodhound/n02088466_9360.jpg,12,bloodhound,n02088466-bloodhound,official_train,500,375,1.3333333333333333,val
n02091831_4846,/root/data/stanford_dogs/Images/n02091831-Saluki/n02091831_4846.jpg,n02091831-Saluki/n02091831_4846.jpg,25,Saluki,n02091831-Saluki,official_train,394,365,1.0794520547945206,val
n02110806_4179,/root/data/stanford_dogs/Images/n02110806-basenji/n02110806_4179.jpg,n02110806-basenji/n02110806_4179.jpg,101,basenji,n02110806-basenji,official_train,500,375,1.3333333333333333,val
n02102177_67,/root/data/stanford_dogs/Images/n02102177-Welsh_springer_spaniel/n02102177_67.jpg,n02102177-Welsh_springer_spaniel/n02102177_67.jpg,67,Welsh springer spaniel,n02102177-Welsh_springer_spaniel,official_train,500,375,1.3333333333333333,val
n02092002_12977,/root/data/stanford_dogs/Images/n02092002-Scottish_deerhound/n02092002_12977.jpg,n02092002-Scottish_deerhound/n02092002_12977.jpg,26,Scottish deerhound,n02092002-Scottish_deerhound,official_train,500,500,1.0,val
n02116738_7601,/root/data/stanford_dogs/Images/n02116738-African_hunting_dog/n02116738_7601.jpg,n02116738-African_hunting_dog/n02116738_7601.jpg,119,African hunting dog,n02116738-African_hunting_dog,official_train,500,333,1.5015015015015014,val
n02116738_10476,/root/data/stanford_dogs/Images/n02116738-African_hunting_dog/n02116738_10476.jpg,n02116738-African_hunting_dog/n02116738_10476.jpg,119,African hunting dog,n02116738-African_hunting_dog,official_train,300,219,1.36986301369863,val
n02089973_1312,/root/data/stanford_dogs/Images/n02089973-English_foxhound/n02089973_1312.jpg,n02089973-English_foxhound/n02089973_1312.jpg,16,English foxhound,n02089973-English_foxhound,official_train,225,225,1.0,val
n02102040_1983,/root/data/stanford_dogs/Images/n02102040-English_springer/n02102040_1983.jpg,n02102040-English_springer/n02102040_1983.jpg,66,English springer,n02102040-English_springer,official_train,500,333,1.5015015015015014,val
n02091467_287,/root/data/stanford_dogs/Images/n02091467-Norwegian_elkhound/n02091467_287.jpg,n02091467-Norwegian_elkhound/n02091467_287.jpg,23,Norwegian elkhound,n02091467-Norwegian_elkhound,official_train,500,375,1.3333333333333333,val
n02110806_4615,/root/data/stanford_dogs/Images/n02110806-basenji/n02110806_4615.jpg,n02110806-basenji/n02110806_4615.jpg,101,basenji,n02110806-basenji,official_train,500,375,1.3333333333333333,val
n02111129_513,/root/data/stanford_dogs/Images/n02111129-Leonberg/n02111129_513.jpg,n02111129-Leonberg/n02111129_513.jpg,103,Leonberg,n02111129-Leonberg,official_train,500,350,1.4285714285714286,val
n02088466_10335,/root/data/stanford_dogs/Images/n02088466-bloodhound/n02088466_10335.jpg,n02088466-bloodhound/n02088466_10335.jpg,12,bloodhound,n02088466-bloodhound,official_train,400,300,1.3333333333333333,val
n02097130_1287,/root/data/stanford_dogs/Images/n02097130-giant_schnauzer/n02097130_1287.jpg,n02097130-giant_schnauzer/n02097130_1287.jpg,46,giant schnauzer,n02097130-giant_schnauzer,official_train,500,375,1.3333333333333333,val
n02085936_9088,/root/data/stanford_dogs/Images/n02085936-Maltese_dog/n02085936_9088.jpg,n02085936-Maltese_dog/n02085936_9088.jpg,2,Maltese dog,n02085936-Maltese_dog,official_train,333,500,0.666,val
n02093859_1453,/root/data/stanford_dogs/Images/n02093859-Kerry_blue_terrier/n02093859_1453.jpg,n02093859-Kerry_blue_terrier/n02093859_1453.jpg,32,Kerry blue terrier,n02093859-Kerry_blue_terrier,official_train,400,280,1.4285714285714286,val
n02105251_6572,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_6572.jpg,n02105251-briard/n02105251_6572.jpg,75,briard,n02105251-briard,official_train,500,372,1.3440860215053763,val
n02110627_6965,/root/data/stanford_dogs/Images/n02110627-affenpinscher/n02110627_6965.jpg,n02110627-affenpinscher/n02110627_6965.jpg,100,affenpinscher,n02110627-affenpinscher,official_train,480,640,0.75,val
n02110063_7636,/root/data/stanford_dogs/Images/n02110063-malamute/n02110063_7636.jpg,n02110063-malamute/n02110063_7636.jpg,98,malamute,n02110063-malamute,official_train,400,377,1.0610079575596818,val
n02101556_4106,/root/data/stanford_dogs/Images/n02101556-clumber/n02101556_4106.jpg,n02101556-clumber/n02101556_4106.jpg,65,clumber,n02101556-clumber,official_train,500,335,1.492537313432836,val
n02105855_16072,/root/data/stanford_dogs/Images/n02105855-Shetland_sheepdog/n02105855_16072.jpg,n02105855-Shetland_sheepdog/n02105855_16072.jpg,79,Shetland sheepdog,n02105855-Shetland_sheepdog,official_train,338,388,0.8711340206185567,val
n02102973_87,/root/data/stanford_dogs/Images/n02102973-Irish_water_spaniel/n02102973_87.jpg,n02102973-Irish_water_spaniel/n02102973_87.jpg,70,Irish water spaniel,n02102973-Irish_water_spaniel,official_train,458,500,0.916,val
n02096051_5048,/root/data/stanford_dogs/Images/n02096051-Airedale/n02096051_5048.jpg,n02096051-Airedale/n02096051_5048.jpg,40,Airedale,n02096051-Airedale,official_train,500,369,1.3550135501355014,val
n02093647_3607,/root/data/stanford_dogs/Images/n02093647-Bedlington_terrier/n02093647_3607.jpg,n02093647-Bedlington_terrier/n02093647_3607.jpg,30,Bedlington terrier,n02093647-Bedlington_terrier,official_train,640,480,1.3333333333333333,val
n02110063_17485,/root/data/stanford_dogs/Images/n02110063-malamute/n02110063_17485.jpg,n02110063-malamute/n02110063_17485.jpg,98,malamute,n02110063-malamute,official_train,333,500,0.666,val
n02102318_9723,/root/data/stanford_dogs/Images/n02102318-cocker_spaniel/n02102318_9723.jpg,n02102318-cocker_spaniel/n02102318_9723.jpg,68,cocker spaniel,n02102318-cocker_spaniel,official_train,500,431,1.160092807424594,val
n02095889_3972,/root/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_3972.jpg,n02095889-Sealyham_terrier/n02095889_3972.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_train,500,375,1.3333333333333333,val
n02106030_5085,/root/data/stanford_dogs/Images/n02106030-collie/n02106030_5085.jpg,n02106030-collie/n02106030_5085.jpg,80,collie,n02106030-collie,official_train,500,374,1.3368983957219251,val
n02086646_2155,/root/data/stanford_dogs/Images/n02086646-Blenheim_spaniel/n02086646_2155.jpg,n02086646-Blenheim_spaniel/n02086646_2155.jpg,5,Blenheim spaniel,n02086646-Blenheim_spaniel,official_train,374,500,0.748,val
n02091244_2871,/root/data/stanford_dogs/Images/n02091244-Ibizan_hound/n02091244_2871.jpg,n02091244-Ibizan_hound/n02091244_2871.jpg,22,Ibizan hound,n02091244-Ibizan_hound,official_train,399,283,1.4098939929328622,val
n02095570_5955,/root/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_5955.jpg,n02095570-Lakeland_terrier/n02095570_5955.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_train,500,375,1.3333333333333333,val
n02106030_15728,/root/data/stanford_dogs/Images/n02106030-collie/n02106030_15728.jpg,n02106030-collie/n02106030_15728.jpg,80,collie,n02106030-collie,official_train,351,500,0.702,val
n02110958_15217,/root/data/stanford_dogs/Images/n02110958-pug/n02110958_15217.jpg,n02110958-pug/n02110958_15217.jpg,102,pug,n02110958-pug,official_train,403,500,0.806,val
n02102480_842,/root/data/stanford_dogs/Images/n02102480-Sussex_spaniel/n02102480_842.jpg,n02102480-Sussex_spaniel/n02102480_842.jpg,69,Sussex spaniel,n02102480-Sussex_spaniel,official_train,500,429,1.1655011655011656,val
n02085620_2053,/root/data/stanford_dogs/Images/n02085620-Chihuahua/n02085620_2053.jpg,n02085620-Chihuahua/n02085620_2053.jpg,0,Chihuahua,n02085620-Chihuahua,official_train,500,375,1.3333333333333333,val
n02112706_363,/root/data/stanford_dogs/Images/n02112706-Brabancon_griffon/n02112706_363.jpg,n02112706-Brabancon_griffon/n02112706_363.jpg,110,Brabancon griffon,n02112706-Brabancon_griffon,official_train,283,299,0.9464882943143813,val
n02102973_99,/root/data/stanford_dogs/Images/n02102973-Irish_water_spaniel/n02102973_99.jpg,n02102973-Irish_water_spaniel/n02102973_99.jpg,70,Irish water spaniel,n02102973-Irish_water_spaniel,official_train,500,334,1.4970059880239521,val
n02107312_4049,/root/data/stanford_dogs/Images/n02107312-miniature_pinscher/n02107312_4049.jpg,n02107312-miniature_pinscher/n02107312_4049.jpg,86,miniature pinscher,n02107312-miniature_pinscher,official_train,500,375,1.3333333333333333,val
n02094114_3733,/root/data/stanford_dogs/Images/n02094114-Norfolk_terrier/n02094114_3733.jpg,n02094114-Norfolk_terrier/n02094114_3733.jpg,34,Norfolk terrier,n02094114-Norfolk_terrier,official_train,375,253,1.482213438735178,val
n02109525_10374,/root/data/stanford_dogs/Images/n02109525-Saint_Bernard/n02109525_10374.jpg,n02109525-Saint_Bernard/n02109525_10374.jpg,96,Saint Bernard,n02109525-Saint_Bernard,official_train,384,389,0.987146529562982,val
n02109047_21903,/root/data/stanford_dogs/Images/n02109047-Great_Dane/n02109047_21903.jpg,n02109047-Great_Dane/n02109047_21903.jpg,95,Great Dane,n02109047-Great_Dane,official_train,850,638,1.3322884012539185,val
n02109961_1251,/root/data/stanford_dogs/Images/n02109961-Eskimo_dog/n02109961_1251.jpg,n02109961-Eskimo_dog/n02109961_1251.jpg,97,Eskimo dog,n02109961-Eskimo_dog,official_train,500,333,1.5015015015015014,val
n02101388_1252,/root/data/stanford_dogs/Images/n02101388-Brittany_spaniel/n02101388_1252.jpg,n02101388-Brittany_spaniel/n02101388_1252.jpg,64,Brittany spaniel,n02101388-Brittany_spaniel,official_train,235,168,1.3988095238095237,val
n02088466_7244,/root/data/stanford_dogs/Images/n02088466-bloodhound/n02088466_7244.jpg,n02088466-bloodhound/n02088466_7244.jpg,12,bloodhound,n02088466-bloodhound,official_train,500,375,1.3333333333333333,val
n02108551_968,/root/data/stanford_dogs/Images/n02108551-Tibetan_mastiff/n02108551_968.jpg,n02108551-Tibetan_mastiff/n02108551_968.jpg,93,Tibetan mastiff,n02108551-Tibetan_mastiff,official_train,400,300,1.3333333333333333,val
