image_id,image_path,relative_path,label,class_name,folder_name,official_split,width,height,aspect_ratio,brightness_mean,contrast_std,saturation_mean,r_mean,g_mean,b_mean
n02107142_7143,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_7143.jpg,n02107142-Doberman/n02107142_7143.jpg,85,Doberman,n02107142-Doberman,official_train,250,376,0.6648936170212766,0.35029637813568115,0.2277171015739441,0.3584788143634796,0.3378671705722809,0.35897088050842285,0.33839935064315796
n02107142_17147,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_17147.jpg,n02107142-Doberman/n02107142_17147.jpg,85,Doberman,n02107142-Doberman,official_train,500,375,1.3333333333333333,0.47012975811958313,0.2692824602127075,0.25572073459625244,0.42937833070755005,0.48127037286758423,0.5193100571632385
n02107142_7238,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_7238.jpg,n02107142-Doberman/n02107142_7238.jpg,85,Doberman,n02107142-Doberman,official_train,360,296,1.2162162162162162,0.5658370852470398,0.2587573528289795,0.38891133666038513,0.6567195057868958,0.5534922480583191,0.3905830383300781
n02107142_14813,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_14813.jpg,n02107142-Doberman/n02107142_14813.jpg,85,Doberman,n02107142-Doberman,official_train,500,374,1.3368983957219251,0.18717098236083984,0.14213454723358154,0.30516690015792847,0.2108953595161438,0.1736685037612915,0.19587185978889465
n02107142_5783,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_5783.jpg,n02107142-Doberman/n02107142_5783.jpg,85,Doberman,n02107142-Doberman,official_train,199,360,0.5527777777777778,0.5557680726051331,0.27393218874931335,0.15917901694774628,0.581000566482544,0.5510249733924866,0.5139132738113403
n02107142_7841,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_7841.jpg,n02107142-Doberman/n02107142_7841.jpg,85,Doberman,n02107142-Doberman,official_train,500,500,1.0,0.34420692920684814,0.24172069132328033,0.3919970691204071,0.3684907555580139,0.33647027611732483,0.32027068734169006
n02107142_10070,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_10070.jpg,n02107142-Doberman/n02107142_10070.jpg,85,Doberman,n02107142-Doberman,official_train,500,333,1.5015015015015014,0.6984128355979919,0.3606690466403961,0.1606571227312088,0.7106389403343201,0.6995669603347778,0.6593347787857056
n02107142_5766,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_5766.jpg,n02107142-Doberman/n02107142_5766.jpg,85,Doberman,n02107142-Doberman,official_train,375,500,0.75,0.33786332607269287,0.15590836107730865,0.30391013622283936,0.39687055349349976,0.3174819350242615,0.2880663573741913
n02107142_17564,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_17564.jpg,n02107142-Doberman/n02107142_17564.jpg,85,Doberman,n02107142-Doberman,official_train,375,500,0.75,0.3617357611656189,0.30965498089790344,0.1463724970817566,0.37764471769332886,0.3556593358516693,0.35214346647262573
n02107142_248,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_248.jpg,n02107142-Doberman/n02107142_248.jpg,85,Doberman,n02107142-Doberman,official_train,500,375,1.3333333333333333,0.37247875332832336,0.20067323744297028,0.1991100013256073,0.4001038670539856,0.36524659395217896,0.33697307109832764
n02107142_2314,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_2314.jpg,n02107142-Doberman/n02107142_2314.jpg,85,Doberman,n02107142-Doberman,official_train,500,375,1.3333333333333333,0.5229732990264893,0.3113107681274414,0.18780268728733063,0.5293217301368713,0.5270459651947021,0.4850957989692688
n02107142_13677,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_13677.jpg,n02107142-Doberman/n02107142_13677.jpg,85,Doberman,n02107142-Doberman,official_train,500,375,1.3333333333333333,0.5269853472709656,0.31406137347221375,0.1443602740764618,0.5303338170051575,0.5243644714355469,0.5316372513771057
n02107142_1073,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_1073.jpg,n02107142-Doberman/n02107142_1073.jpg,85,Doberman,n02107142-Doberman,official_train,500,375,1.3333333333333333,0.35611993074417114,0.2538362145423889,0.5897775292396545,0.46583667397499084,0.3259686827659607,0.22317829728126526
n02107142_11226,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_11226.jpg,n02107142-Doberman/n02107142_11226.jpg,85,Doberman,n02107142-Doberman,official_train,500,375,1.3333333333333333,0.42294842004776,0.26334989070892334,0.2866785228252411,0.4474042057991028,0.41375356912612915,0.4059467911720276
n02107142_3621,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_3621.jpg,n02107142-Doberman/n02107142_3621.jpg,85,Doberman,n02107142-Doberman,official_train,350,300,1.1666666666666667,0.5023102164268494,0.23768359422683716,0.37374147772789,0.4493868052959442,0.5236855745315552,0.5311151146888733
n02107142_11493,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_11493.jpg,n02107142-Doberman/n02107142_11493.jpg,85,Doberman,n02107142-Doberman,official_train,500,375,1.3333333333333333,0.39087849855422974,0.2414586991071701,0.2718130946159363,0.41677141189575195,0.3845166265964508,0.3558560311794281
n02107142_6439,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_6439.jpg,n02107142-Doberman/n02107142_6439.jpg,85,Doberman,n02107142-Doberman,official_train,300,421,0.7125890736342043,0.5611754655838013,0.27898451685905457,0.22151437401771545,0.5982903838157654,0.5605692267417908,0.46705368161201477
n02107142_1193,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_1193.jpg,n02107142-Doberman/n02107142_1193.jpg,85,Doberman,n02107142-Doberman,official_train,500,361,1.3850415512465375,0.4089033007621765,0.26452916860580444,0.595249593257904,0.4448871910572052,0.4281359612941742,0.21552903950214386
n02107142_4013,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_4013.jpg,n02107142-Doberman/n02107142_4013.jpg,85,Doberman,n02107142-Doberman,official_train,236,350,0.6742857142857143,0.46584197878837585,0.3108832836151123,0.30233222246170044,0.505566418170929,0.4587720036506653,0.398352712392807
n02107142_5296,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_5296.jpg,n02107142-Doberman/n02107142_5296.jpg,85,Doberman,n02107142-Doberman,official_train,335,500,0.67,0.47092196345329285,0.2706623673439026,0.16445747017860413,0.4855400621891022,0.4646528959274292,0.4644051790237427
n02107142_4017,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_4017.jpg,n02107142-Doberman/n02107142_4017.jpg,85,Doberman,n02107142-Doberman,official_train,364,500,0.728,0.48414018750190735,0.22498291730880737,0.20893080532550812,0.48918306827545166,0.4808689057826996,0.4878561198711395
n02107142_14425,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_14425.jpg,n02107142-Doberman/n02107142_14425.jpg,85,Doberman,n02107142-Doberman,official_train,303,480,0.63125,0.3521999716758728,0.24085663259029388,0.47548574209213257,0.38316062092781067,0.3652646839618683,0.2033797651529312
n02107142_6395,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_6395.jpg,n02107142-Doberman/n02107142_6395.jpg,85,Doberman,n02107142-Doberman,official_train,290,378,0.7671957671957672,0.46416720747947693,0.33602601289749146,0.26820194721221924,0.5043250322341919,0.45172232389450073,0.42220425605773926
n02107142_18582,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_18582.jpg,n02107142-Doberman/n02107142_18582.jpg,85,Doberman,n02107142-Doberman,official_train,500,343,1.4577259475218658,0.5010954737663269,0.235392227768898,0.13327975571155548,0.5203203558921814,0.49551621079444885,0.47923392057418823
n02107142_5663,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_5663.jpg,n02107142-Doberman/n02107142_5663.jpg,85,Doberman,n02107142-Doberman,official_train,500,338,1.4792899408284024,0.537066638469696,0.2155110090970993,0.3256374001502991,0.49260321259498596,0.5711076259613037,0.4785864055156708
n02107142_4632,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_4632.jpg,n02107142-Doberman/n02107142_4632.jpg,85,Doberman,n02107142-Doberman,official_train,500,333,1.5015015015015014,0.3810555934906006,0.24329181015491486,0.25313901901245117,0.41489362716674805,0.36971965432167053,0.35049962997436523
n02107142_2654,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_2654.jpg,n02107142-Doberman/n02107142_2654.jpg,85,Doberman,n02107142-Doberman,official_train,500,375,1.3333333333333333,0.5165244936943054,0.18826518952846527,0.11330683529376984,0.5205577611923218,0.5145928859710693,0.5156198143959045
n02107142_11757,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_11757.jpg,n02107142-Doberman/n02107142_11757.jpg,85,Doberman,n02107142-Doberman,official_train,357,500,0.714,0.2565394341945648,0.16004998981952667,0.5039830803871155,0.223695769906044,0.2925238013267517,0.1577758491039276
n02107142_3709,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_3709.jpg,n02107142-Doberman/n02107142_3709.jpg,85,Doberman,n02107142-Doberman,official_train,357,500,0.714,0.44906294345855713,0.24703393876552582,0.23949182033538818,0.4726991355419159,0.4501870274543762,0.38101449608802795
n02107142_1251,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_1251.jpg,n02107142-Doberman/n02107142_1251.jpg,85,Doberman,n02107142-Doberman,official_train,500,375,1.3333333333333333,0.5951462984085083,0.22828616201877594,0.17130032181739807,0.5865979194641113,0.6008047461509705,0.588778018951416
n02107142_12488,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_12488.jpg,n02107142-Doberman/n02107142_12488.jpg,85,Doberman,n02107142-Doberman,official_train,500,333,1.5015015015015014,0.24234825372695923,0.17073959112167358,0.2374195009469986,0.24655896425247192,0.23620736598968506,0.26247793436050415
n02107142_3171,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_3171.jpg,n02107142-Doberman/n02107142_3171.jpg,85,Doberman,n02107142-Doberman,official_train,179,187,0.9572192513368984,0.8166802525520325,0.2999033033847809,0.06433116644620895,0.8314325213432312,0.811026930809021,0.8065705895423889
n02107142_13483,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_13483.jpg,n02107142-Doberman/n02107142_13483.jpg,85,Doberman,n02107142-Doberman,official_train,480,361,1.3296398891966759,0.5065064430236816,0.2319081574678421,0.177402526140213,0.48524147272109985,0.5043174028396606,0.5743021965026855
n02107142_2779,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_2779.jpg,n02107142-Doberman/n02107142_2779.jpg,85,Doberman,n02107142-Doberman,official_train,375,500,0.75,0.45177263021469116,0.22177493572235107,0.1151738315820694,0.46834036707878113,0.4468250274658203,0.4331664443016052
n02107142_5395,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_5395.jpg,n02107142-Doberman/n02107142_5395.jpg,85,Doberman,n02107142-Doberman,official_train,350,514,0.6809338521400778,0.29984524846076965,0.3020751178264618,0.21754278242588043,0.3104623854160309,0.2983282208442688,0.27922356128692627
n02107142_7237,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_7237.jpg,n02107142-Doberman/n02107142_7237.jpg,85,Doberman,n02107142-Doberman,official_train,375,500,0.75,0.4683423340320587,0.3969387710094452,0.24326999485492706,0.48623132705688477,0.46313148736953735,0.4485228359699249
n02107142_385,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_385.jpg,n02107142-Doberman/n02107142_385.jpg,85,Doberman,n02107142-Doberman,official_train,369,285,1.2947368421052632,0.5867650508880615,0.25030574202537537,0.25572776794433594,0.6006132960319519,0.602858304977417,0.46790236234664917
n02107142_3073,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_3073.jpg,n02107142-Doberman/n02107142_3073.jpg,85,Doberman,n02107142-Doberman,official_train,500,332,1.5060240963855422,0.37959611415863037,0.17086850106716156,0.5057203769683838,0.4792882204055786,0.35304802656173706,0.2554256021976471
n02107142_971,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_971.jpg,n02107142-Doberman/n02107142_971.jpg,85,Doberman,n02107142-Doberman,official_train,500,333,1.5015015015015014,0.39043349027633667,0.33097773790359497,0.07611207664012909,0.4002823829650879,0.387575626373291,0.37937062978744507
n02107142_7102,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_7102.jpg,n02107142-Doberman/n02107142_7102.jpg,85,Doberman,n02107142-Doberman,official_train,500,303,1.6501650165016502,0.5636030435562134,0.24283990263938904,0.32838618755340576,0.5987948775291443,0.571726381778717,0.4291113317012787
n02107142_4790,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_4790.jpg,n02107142-Doberman/n02107142_4790.jpg,85,Doberman,n02107142-Doberman,official_train,500,333,1.5015015015015014,0.7387153506278992,0.2545517086982727,0.19631582498550415,0.7092381119728088,0.7638615965843201,0.6855034232139587
n02107142_7703,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_7703.jpg,n02107142-Doberman/n02107142_7703.jpg,85,Doberman,n02107142-Doberman,official_train,375,500,0.75,0.453500360250473,0.2505851686000824,0.1682916283607483,0.4701375961303711,0.4484062194824219,0.4357122480869293
n02107142_15810,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_15810.jpg,n02107142-Doberman/n02107142_15810.jpg,85,Doberman,n02107142-Doberman,official_train,390,480,0.8125,0.5392532348632812,0.31374138593673706,0.2442813366651535,0.5911615490913391,0.5175482034683228,0.515084981918335
n02107142_16400,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_16400.jpg,n02107142-Doberman/n02107142_16400.jpg,85,Doberman,n02107142-Doberman,official_train,500,327,1.529051987767584,0.5574743151664734,0.2568097412586212,0.05732967332005501,0.5607344508171082,0.5576971173286438,0.547571063041687
n02107142_9772,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_9772.jpg,n02107142-Doberman/n02107142_9772.jpg,85,Doberman,n02107142-Doberman,official_train,303,397,0.7632241813602015,0.1508551687002182,0.17413906753063202,0.35690030455589294,0.15860114991664886,0.15350621938705444,0.11665910482406616
n02107142_18413,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_18413.jpg,n02107142-Doberman/n02107142_18413.jpg,85,Doberman,n02107142-Doberman,official_train,500,333,1.5015015015015014,0.4407200217247009,0.28821104764938354,0.31548357009887695,0.4934655725955963,0.4271880090236664,0.37119513750076294
n02107142_4763,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_4763.jpg,n02107142-Doberman/n02107142_4763.jpg,85,Doberman,n02107142-Doberman,official_train,500,375,1.3333333333333333,0.4755775034427643,0.18881209194660187,0.3643554151058197,0.44825294613838196,0.5160813927650452,0.33883264660835266
n02107142_6383,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_6383.jpg,n02107142-Doberman/n02107142_6383.jpg,85,Doberman,n02107142-Doberman,official_train,2048,1536,1.3333333333333333,0.5174022316932678,0.1614273339509964,0.4045344293117523,0.46933746337890625,0.5695400834083557,0.37517714500427246
n02107142_1694,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_1694.jpg,n02107142-Doberman/n02107142_1694.jpg,85,Doberman,n02107142-Doberman,official_train,427,500,0.854,0.40283235907554626,0.2368239313364029,0.2778823673725128,0.3956739604473114,0.40745308995246887,0.39832308888435364
n02107142_9090,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_9090.jpg,n02107142-Doberman/n02107142_9090.jpg,85,Doberman,n02107142-Doberman,official_train,500,357,1.4005602240896358,0.7381546497344971,0.22354499995708466,0.09618561714887619,0.755007266998291,0.7361292243003845,0.7041547894477844
n02107142_4663,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_4663.jpg,n02107142-Doberman/n02107142_4663.jpg,85,Doberman,n02107142-Doberman,official_train,320,213,1.5023474178403755,0.6051003932952881,0.2751169502735138,0.25714996457099915,0.5702275037765503,0.6298754215240479,0.5688430070877075
n02107142_11042,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_11042.jpg,n02107142-Doberman/n02107142_11042.jpg,85,Doberman,n02107142-Doberman,official_train,500,357,1.4005602240896358,0.6319882869720459,0.2566281259059906,0.16506563127040863,0.6582955718040466,0.6308090686798096,0.5690112709999084
n02107142_15377,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_15377.jpg,n02107142-Doberman/n02107142_15377.jpg,85,Doberman,n02107142-Doberman,official_train,500,375,1.3333333333333333,0.36844882369041443,0.1151580736041069,0.5379595160484314,0.3685130476951599,0.402360737323761,0.19371701776981354
n02107142_8331,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_8331.jpg,n02107142-Doberman/n02107142_8331.jpg,85,Doberman,n02107142-Doberman,official_train,2160,1440,1.5,0.441092312335968,0.20443318784236908,0.46187591552734375,0.40225955843925476,0.4907504916191101,0.28742244839668274
n02107142_6859,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_6859.jpg,n02107142-Doberman/n02107142_6859.jpg,85,Doberman,n02107142-Doberman,official_train,375,500,0.75,0.5438916683197021,0.28297221660614014,0.4086953401565552,0.5847377777099609,0.5323697328567505,0.49590784311294556
n02107142_413,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_413.jpg,n02107142-Doberman/n02107142_413.jpg,85,Doberman,n02107142-Doberman,official_train,375,500,0.75,0.5184276103973389,0.1878843903541565,0.3366527855396271,0.4623449444770813,0.5660616755485535,0.420479416847229
n02107142_2553,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_2553.jpg,n02107142-Doberman/n02107142_2553.jpg,85,Doberman,n02107142-Doberman,official_train,500,375,1.3333333333333333,0.5087312459945679,0.31346267461776733,0.33507493138313293,0.5645221471786499,0.49711766839027405,0.42146292328834534
n02107142_7459,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_7459.jpg,n02107142-Doberman/n02107142_7459.jpg,85,Doberman,n02107142-Doberman,official_train,500,333,1.5015015015015014,0.4700629711151123,0.2731776833534241,0.30046969652175903,0.43435218930244446,0.49348488450050354,0.44286012649536133
n02107142_16429,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_16429.jpg,n02107142-Doberman/n02107142_16429.jpg,85,Doberman,n02107142-Doberman,official_train,500,375,1.3333333333333333,0.4978030025959015,0.29710525274276733,0.3004792332649231,0.499667763710022,0.5181151032447815,0.3881946802139282
n02107142_17111,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_17111.jpg,n02107142-Doberman/n02107142_17111.jpg,85,Doberman,n02107142-Doberman,official_train,500,333,1.5015015015015014,0.3714559078216553,0.17289574444293976,0.2601717710494995,0.34552082419395447,0.3817408084869385,0.38699567317962646
n02107142_1074,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_1074.jpg,n02107142-Doberman/n02107142_1074.jpg,85,Doberman,n02107142-Doberman,official_train,375,500,0.75,0.34370383620262146,0.21255959570407867,0.44308120012283325,0.4073767364025116,0.327767938375473,0.25855234265327454
n02107142_2153,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_2153.jpg,n02107142-Doberman/n02107142_2153.jpg,85,Doberman,n02107142-Doberman,official_train,300,364,0.8241758241758241,0.43823710083961487,0.21592192351818085,0.2349565029144287,0.44637396931648254,0.441636860370636,0.39966335892677307
n02107142_3488,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_3488.jpg,n02107142-Doberman/n02107142_3488.jpg,85,Doberman,n02107142-Doberman,official_train,486,324,1.5,0.5997321009635925,0.30826112627983093,0.1730818897485733,0.6225128769874573,0.5963229537010193,0.5574302673339844
n02107142_34,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_34.jpg,n02107142-Doberman/n02107142_34.jpg,85,Doberman,n02107142-Doberman,official_train,427,320,1.334375,0.5084677934646606,0.16820907592773438,0.2870875895023346,0.46452581882476807,0.520277202129364,0.5631183981895447
n02107142_12749,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_12749.jpg,n02107142-Doberman/n02107142_12749.jpg,85,Doberman,n02107142-Doberman,official_train,375,500,0.75,0.4914357364177704,0.2097645252943039,0.21814776957035065,0.5547442436218262,0.4661062955856323,0.45547232031822205
n02107142_473,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_473.jpg,n02107142-Doberman/n02107142_473.jpg,85,Doberman,n02107142-Doberman,official_train,375,500,0.75,0.42197057604789734,0.2636944651603699,0.19810929894447327,0.43587207794189453,0.41706907749176025,0.4111988842487335
n02107142_3575,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_3575.jpg,n02107142-Doberman/n02107142_3575.jpg,85,Doberman,n02107142-Doberman,official_train,320,240,1.3333333333333333,0.5870561599731445,0.2788946330547333,0.18667776882648468,0.5540377497673035,0.602825939655304,0.5924569964408875
n02107142_9282,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_9282.jpg,n02107142-Doberman/n02107142_9282.jpg,85,Doberman,n02107142-Doberman,official_train,500,332,1.5060240963855422,0.5000987648963928,0.19252070784568787,0.4144355356693268,0.5882939696311951,0.4868737757205963,0.3364289402961731
n02107142_18196,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_18196.jpg,n02107142-Doberman/n02107142_18196.jpg,85,Doberman,n02107142-Doberman,official_train,477,500,0.954,0.41680142283439636,0.14985862374305725,0.21538929641246796,0.4079010486602783,0.43241551518440247,0.35964441299438477
n02107142_3094,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_3094.jpg,n02107142-Doberman/n02107142_3094.jpg,85,Doberman,n02107142-Doberman,official_train,300,248,1.2096774193548387,0.6048532128334045,0.22620777785778046,0.40115979313850403,0.6270741820335388,0.6350540518760681,0.3906424641609192
n02107142_13356,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_13356.jpg,n02107142-Doberman/n02107142_13356.jpg,85,Doberman,n02107142-Doberman,official_train,400,400,1.0,0.3704317510128021,0.11421667039394379,0.6553075313568115,0.7152498960494995,0.23477418720722198,0.16442808508872986
n02107142_17899,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_17899.jpg,n02107142-Doberman/n02107142_17899.jpg,85,Doberman,n02107142-Doberman,official_train,500,375,1.3333333333333333,0.3113795220851898,0.21994958817958832,0.277159720659256,0.3357204496860504,0.3037039339542389,0.2873004078865051
n02107142_15436,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_15436.jpg,n02107142-Doberman/n02107142_15436.jpg,85,Doberman,n02107142-Doberman,official_train,337,474,0.7109704641350211,0.5002114772796631,0.23290784657001495,0.1647838056087494,0.5110573172569275,0.4959608316421509,0.49378806352615356
n02107142_14066,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_14066.jpg,n02107142-Doberman/n02107142_14066.jpg,85,Doberman,n02107142-Doberman,official_train,333,500,0.666,0.20425838232040405,0.15170161426067352,0.4412602186203003,0.27021458745002747,0.17586027085781097,0.1773030161857605
n02107142_10036,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_10036.jpg,n02107142-Doberman/n02107142_10036.jpg,85,Doberman,n02107142-Doberman,official_train,333,500,0.666,0.30267417430877686,0.24018342792987823,0.27579984068870544,0.3263055086135864,0.29746928811073303,0.267483651638031
n02107142_9379,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_9379.jpg,n02107142-Doberman/n02107142_9379.jpg,85,Doberman,n02107142-Doberman,official_train,500,375,1.3333333333333333,0.5129879713058472,0.1642095446586609,0.17059622704982758,0.50567626953125,0.5218097567558289,0.48690158128738403
n02107142_13011,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_13011.jpg,n02107142-Doberman/n02107142_13011.jpg,85,Doberman,n02107142-Doberman,official_train,375,500,0.75,0.38894400000572205,0.20623905956745148,0.2427111715078354,0.43412795662879944,0.37409427762031555,0.3467486500740051
n02107142_208,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_208.jpg,n02107142-Doberman/n02107142_208.jpg,85,Doberman,n02107142-Doberman,official_train,500,352,1.4204545454545454,0.6270387768745422,0.20865796506404877,0.1694580316543579,0.6323667168617249,0.6369918584823608,0.5621705055236816
n02107142_16217,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_16217.jpg,n02107142-Doberman/n02107142_16217.jpg,85,Doberman,n02107142-Doberman,official_train,500,375,1.3333333333333333,0.5067683458328247,0.2501230537891388,0.10704118013381958,0.5108299851417542,0.506619930267334,0.4965384900569916
n02107142_8834,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_8834.jpg,n02107142-Doberman/n02107142_8834.jpg,85,Doberman,n02107142-Doberman,official_train,500,371,1.3477088948787062,0.48980143666267395,0.2825086712837219,0.2236873358488083,0.5036681294441223,0.48936665058135986,0.4556112289428711
n02107142_12191,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_12191.jpg,n02107142-Doberman/n02107142_12191.jpg,85,Doberman,n02107142-Doberman,official_train,283,307,0.9218241042345277,0.5126031041145325,0.2545856237411499,0.2611415982246399,0.5164845585823059,0.5187716484069824,0.47062423825263977
n02107312_6580,/root/data/stanford_dogs/Images/n02107312-miniature_pinscher/n02107312_6580.jpg,n02107312-miniature_pinscher/n02107312_6580.jpg,86,miniature pinscher,n02107312-miniature_pinscher,official_train,500,375,1.3333333333333333,0.5765434503555298,0.3008173704147339,0.2241271436214447,0.6035369634628296,0.5687594413757324,0.5460649728775024
n02107312_6098,/root/data/stanford_dogs/Images/n02107312-miniature_pinscher/n02107312_6098.jpg,n02107312-miniature_pinscher/n02107312_6098.jpg,86,miniature pinscher,n02107312-miniature_pinscher,official_train,500,375,1.3333333333333333,0.4982430934906006,0.2998345196247101,0.1726638376712799,0.5038214325904846,0.4965234100818634,0.49262699484825134
n02107312_2487,/root/data/stanford_dogs/Images/n02107312-miniature_pinscher/n02107312_2487.jpg,n02107312-miniature_pinscher/n02107312_2487.jpg,86,miniature pinscher,n02107312-miniature_pinscher,official_train,500,333,1.5015015015015014,0.21719075739383698,0.17725473642349243,0.41133755445480347,0.3140774965286255,0.1868925541639328,0.12002995610237122
n02107312_2967,/root/data/stanford_dogs/Images/n02107312-miniature_pinscher/n02107312_2967.jpg,n02107312-miniature_pinscher/n02107312_2967.jpg,86,miniature pinscher,n02107312-miniature_pinscher,official_train,500,333,1.5015015015015014,0.3700794279575348,0.1900244802236557,0.172142893075943,0.4138450622558594,0.35327479243278503,0.34138062596321106
n02107312_2716,/root/data/stanford_dogs/Images/n02107312-miniature_pinscher/n02107312_2716.jpg,n02107312-miniature_pinscher/n02107312_2716.jpg,86,miniature pinscher,n02107312-miniature_pinscher,official_train,500,375,1.3333333333333333,0.4948658347129822,0.2916337847709656,0.19010032713413239,0.5262122750282288,0.4842950701713562,0.46663734316825867
n02107312_4065,/root/data/stanford_dogs/Images/n02107312-miniature_pinscher/n02107312_4065.jpg,n02107312-miniature_pinscher/n02107312_4065.jpg,86,miniature pinscher,n02107312-miniature_pinscher,official_train,500,375,1.3333333333333333,0.4689905047416687,0.24050676822662354,0.24533256888389587,0.5269895195960999,0.4540497958660126,0.39342790842056274
n02107312_4234,/root/data/stanford_dogs/Images/n02107312-miniature_pinscher/n02107312_4234.jpg,n02107312-miniature_pinscher/n02107312_4234.jpg,86,miniature pinscher,n02107312-miniature_pinscher,official_train,500,334,1.4970059880239521,0.2265816032886505,0.18652720749378204,0.2390359491109848,0.24949653446674347,0.21932409703731537,0.20344385504722595
n02107312_4996,/root/data/stanford_dogs/Images/n02107312-miniature_pinscher/n02107312_4996.jpg,n02107312-miniature_pinscher/n02107312_4996.jpg,86,miniature pinscher,n02107312-miniature_pinscher,official_train,500,362,1.3812154696132597,0.5815561413764954,0.2223743051290512,0.3018351197242737,0.604636549949646,0.5952281355857849,0.45050501823425293
